RefSeq	Symbol	Chr	Start	End	Strand	txLength	countLength	Cond1_Samp1	Cond1_Samp2	Cond2_Samp1	Cond2_Samp2	Cond3_Samp1	Cond3_Samp2	Cond4_Samp1	Cond5_Samp2
NM_001199186	SLC44A2	chr9	21125162	21159472	+	34310	3457	1117	1257	581	700	362	404	440	377
NM_023557	SLC44A4	chr17	35051410	35067381	+	15971	2345	0	0	1	0	0	0	0	1
NM_001081263	SLC44A5	chr3	153636399	153934684	+	298285	4096	0	0	0	0	0	0	0	0
NM_001177628	SLC45A3	chr1	133859491	133879549	+	20058	3267	18	62	44	183	38	87	45	181
NM_001033219	SLC45A4	chr15	73410720	73455174	-	44454	4642	670	638	816	904	456	515	329	339
NM_021053	SLC46A2	chr4	59918770	59927928	-	9158	2060	0	0	0	0	0	0	0	0
NM_027872	SLC46A3	chr5	148690016	148706378	-	16362	2421	40	47	16	9	27	23	329	167
NM_026353	SLC48A1	chr15	97614795	97623123	+	8328	2497	1696	1868	727	924	930	925	2606	1596
NM_033552	SLC4A10	chr2	61884571	62164800	+	280229	5442	1	0	0	0	0	0	0	0
NM_001033270	SLC4A7	chr14	15535538	15632457	+	96919	7389	278	364	599	519	787	638	709	423
NM_021530	SLC4A8	chr15	100592177	100654402	+	62225	11793	18	45	7	14	6	4	0	6
NM_145932	SLC51A	chr16	32475663	32487965	-	12302	1544	1	0	0	0	0	0	0	0
NM_178933	SLC51B	chr9	65260559	65270580	-	10021	397	0	1	0	0	1	1	0	2
NM_029643	SLC52A1	chr15	76369372	76372560	+	3188	2700	105	145	195	148	271	329	141	114
NM_027172	SLC52A3	chr2	151822246	151834994	+	12748	2693	0	3	2	1	7	40	0	2
NM_146198	SLC5A11	chr7	130358379	130416765	+	58386	2341	1	2	0	0	0	0	0	0
NM_017391	SLC5A3	chr16	92058566	92087718	+	29152	10768	5640	5041	1844	2928	1994	2129	3925	1547
NM_053248	SLC5A5	chr8	73406787	73416656	-	9869	2928	6	7	12	27	27	29	11	28
NM_022025	SLC5A7	chr17	54412914	54438359	-	25445	5180	249	872	180	411	37	45	18	49
NM_144512	SLC6A13	chr6	121250313	121287736	+	37423	2150	0	0	0	0	0	0	0	0
NM_009209	SLC6A2	chr8	95484945	95525566	+	40621	6073	4	5	9	2	7	8	2	9
NM_010484	SLC6A4	chr11	76812098	76845845	+	33747	2747	3	0	2	1	2	3	0	2
NM_201353	SLC6A7	chr18	61155033	61173853	-	18820	3343	1	6	1	2	0	0	4	0
NM_172861	SLC7A14	chr3	31101777	31209241	-	107464	8840	0	0	0	0	0	0	0	3
NM_178798	SLC7A6	chr8	108692774	108722604	+	29830	3730	846	842	2116	1564	861	982	767	586
NM_011405	SLC7A7	chr14	54989125	55036539	-	47414	2055	4	4	6	3	25	27	38	38
NM_016972	SLC7A8	chr14	55341051	55400723	-	59672	4034	5	1	1	0	4	8	10	5
NM_023055	SLC9A3R2	chr17	24776226	24787250	-	11024	2118	1391	1274	305	206	210	123	178	115
NM_177084	SLC9A4	chr1	40637071	40687576	+	50505	3822	0	0	1	1	0	1	1	0
NM_001081332	SLC9A5	chr8	107872157	107893781	+	21624	5222	151	299	144	200	253	405	129	294
NM_172780	SLC9A6	chrX	53863011	53917407	+	54396	4916	463	684	344	408	658	741	1120	881
NM_177909	SLC9A9	chr9	94570310	95130871	+	560561	3492	43	11	13	4	1	1	3	0
NM_028946	SLC9B1	chr3	135011000	135060791	+	49791	2245	0	1	1	0	1	2	0	0
NM_130861	SLCO1A2	chr6	142182747	142271501	-	88754	2571	0	3	0	2	0	0	0	1
NM_175316	SLCO2B1	chr7	106806313	106859850	-	53537	4381	0	0	0	0	0	0	5	4
NM_172841	SLCO5A1	chr1	12856630	12981216	-	124586	8511	0	3	0	3	1	1	0	0
NM_027584	SLCO6A1	chr1	100317700	100405957	+	88257	2328	0	0	0	0	0	0	0	0
NM_183201	SLFN5	chr11	82765603	82778352	+	12749	5912	0	3	0	0	1	0	0	0
NM_199065	SLITRK1	chr14	109309205	109313456	-	4251	4251	0	0	0	0	0	0	0	0
NM_001161431	SLITRK2	chrX	63902492	63914577	+	12085	7778	1	0	0	0	0	0	0	0
NM_178740	SLITRK4	chrX	61522618	61530171	-	7553	3935	0	1	0	1	0	0	0	0
NM_198865	SLITRK5	chr14	112074336	112082357	+	8021	4807	0	0	0	0	0	0	0	0
NM_001164639	SLK	chr19	47654508	47719736	+	65228	6937	2393	2806	3033	4143	2165	1818	1444	1436
NM_011414	SLPI	chr2	164179805	164182243	-	2438	875	63	147	302	393	7	10	0	0
NM_177472	SLX4	chr16	3979105	4001678	-	22573	5721	502	797	723	703	598	483	247	198
NM_010754	SMAD2	chr18	76401354	76471401	+	70047	8752	739	1021	618	595	950	881	912	855
NM_008542	SMAD6	chr9	63800882	63869866	-	68984	2971	219	396	755	1292	82	67	342	259
NM_133716	SMAP2	chr4	120640921	120689852	-	48931	2905	383	662	358	305	478	463	299	336
NM_009211	SMARCC1	chr9	110034527	110142682	+	108155	5673	1353	2037	1605	1876	1841	1684	698	590
NM_001114096	SMARCC2	chr10	127896291	127927230	+	30939	4686	1810	1836	934	894	1405	1439	2638	2259
NM_001130187	SMARCD2	chr11	106124484	106134286	-	9802	2755	735	943	972	683	1328	1114	864	1058
NM_001301412	SMC2	chr4	52452092	52501237	+	49145	5531	308	1499	328	1075	932	769	128	122
NM_025695	SMC6	chr12	11272691	11326591	+	53900	5603	824	1624	705	966	1095	1060	656	784
NM_001031814	SMG1	chr7	125274825	125387151	-	112326	15553	2776	3955	5044	5791	3557	2955	2582	2660
NM_001002764	SMG6	chr11	74739373	74977950	+	238577	5799	700	749	446	433	480	480	731	503
NM_022315	SMOC2	chr17	14416512	14541797	+	125285	2832	473	257	269	191	4	8	4	0
NM_009213	SMPD2	chr10	41206977	41210146	-	3169	1602	238	224	277	178	226	174	212	228
NM_029945	SMPD4	chr16	17619446	17644923	+	25477	4625	492	688	537	489	663	579	407	349
NM_001252591	SMPX	chrX	154136904	154190523	+	53619	1054	0	0	0	0	0	0	0	0
NM_021535	SMU1	chr4	40682681	40704918	-	22237	1770	696	919	802	764	1164	1207	730	562
NM_011427	SNAI1	chr2	167363726	167368311	+	4585	1586	493	1500	3308	3071	539	506	139	181
NM_011415	SNAI2	chr16	14705951	14709475	+	3524	2011	952	865	410	381	56	42	55	37
NM_011428	SNAP25	chr2	136539185	136608164	+	68979	2119	0	0	0	0	11	10	8	24
NM_023348	SNAP29	chr16	17406092	17430919	+	24827	3372	685	965	724	821	804	842	627	558
NM_001277986	SNAP91	chr9	86659229	86775284	-	116055	4229	0	0	0	0	0	1	0	1
NM_183316	SNAPC5	chr9	64027103	64030495	+	3392	761	94	88	57	46	44	42	133	98
NM_009221	SNCA	chr6	60681566	60779849	-	98283	1190	0	1	0	0	0	0	0	0
NM_177214	SNRNP200	chr2	127034139	127066187	+	32048	6740	2712	4837	2604	3231	2979	3020	2229	1940
NM_026382	SNRNP48	chr13	38296807	38319532	+	22725	1789	178	258	219	266	196	195	123	175
NM_009224	SNRNP70	chr7	52631823	52651017	-	19194	1639	1082	1859	1460	1587	2130	2120	975	879
NM_009226	SNRPD1	chr18	10617793	10628228	+	10435	837	271	554	403	457	570	543	199	154
NM_026506	SNRPG	chr6	86321533	86328896	+	7363	393	247	447	344	410	450	512	181	138
NM_009229	SNTB2	chr8	109459649	109538092	+	78443	4423	1954	1729	662	594	741	660	592	413
NM_172951	SNTG2	chr12	30859421	31058240	-	198819	2337	0	0	0	0	0	0	0	0
NM_011482	SNU13	chr15	81871774	81878028	-	6254	1257	207	323	479	411	509	506	216	201
NM_025507	SNW1	chr12	88790859	88813249	-	22390	2242	786	1032	675	622	912	881	777	611
NM_001127349	SNX10	chr6	51473901	51540669	+	66768	2469	529	516	351	495	440	706	1267	1427
NM_001163389	SNX11	chr11	96628862	96638869	-	10007	2521	132	211	249	283	252	251	151	153
NM_153680	SNX17	chr5	31495676	31501273	+	5597	1941	970	1363	1322	1334	1988	2035	1208	1157
NM_001025612	SNX22	chr9	65912982	65917538	-	4556	2035	53	53	83	71	59	53	26	24
NM_029394	SNX24	chr18	53405315	53550479	+	145164	1882	170	169	299	179	111	94	68	53
NM_207213	SNX25	chr8	47118614	47209500	-	90886	3067	539	528	348	451	551	465	608	471
NM_025712	SNX31	chr15	36433816	36485327	-	51511	2695	0	0	0	0	0	0	0	0
NM_026998	SNX6	chr12	55847343	55896649	-	49306	1879	965	1215	515	626	858	805	573	521
NM_029655	SNX7	chr3	117484414	117571854	-	87440	2171	217	294	254	289	379	321	187	149
NM_025664	SNX9	chr17	5841379	5930711	+	89332	2037	2145	2246	628	955	725	740	718	693
NM_146064	SOAT2	chr15	101981005	101993867	+	12862	2126	2	2	0	4	4	2	27	30
NM_011435	SOD3	chr5	52755042	52760977	+	5935	2045	340	1175	410	1404	79	167	850	501
NM_001001714	SOHLH1	chr2	25698516	25702768	-	4252	1287	1	0	5	0	2	0	0	0
NM_146126	SORD	chr2	122060574	122091073	+	30499	2259	1008	862	128	254	281	265	415	257
NM_009231	SOS1	chr17	80793091	80879793	-	86702	8919	802	978	928	993	1035	899	864	841
NM_183173	SOWAHA	chr11	53290079	53293697	-	3618	3618	0	1	0	1	1	0	0	1
NM_175270	SOWAHB	chr5	93470148	93474048	-	3900	3900	0	0	0	0	0	0	0	0
NM_173779	SOWAHD	chrX	34588839	34590413	+	1574	1574	0	0	0	1	1	0	4	5
NM_011437	SOX10	chr15	78985342	78994920	-	9578	2713	0	0	0	0	0	0	0	0
NM_011439	SOX13	chr1	135278876	135320789	-	41913	3531	0	0	1	0	0	0	0	0
NM_011440	SOX14	chr9	99774524	99776589	-	2065	2065	0	0	0	0	0	0	0	0
NM_009235	SOX15	chr11	69468538	69470229	+	1691	1109	0	0	1	6	1	3	0	1
NM_001025559	SOX6	chr7	122614385	123182258	-	567873	8551	1	1	0	0	2	0	5	5
NM_013673	SP100	chr1	87546624	87606023	+	59399	2158	37	79	7	8	1	0	3	0
NM_130458	SP7	chr15	102187607	102196702	-	9095	2284	0	2	1	0	0	0	7	5
NM_177082	SP8	chr12	120084801	120091051	+	6250	4480	0	0	0	0	0	0	0	0
NM_011449	SPA17	chr9	37410878	37421305	-	10427	690	12	7	5	4	10	4	16	10
NM_001290443	SPACA1	chr4	34111846	34137040	-	25194	1177	0	0	0	0	0	0	0	0
NM_001085393	SPACA5	chrX	20645613	20655085	+	9472	554	0	0	1	0	0	1	0	0
NM_012031	SPAG1	chr15	36109284	36164932	+	55648	3219	83	67	102	90	110	102	70	72
NM_001039563	SPAG11A	chr8	19140758	19143010	+	2252	642	0	0	0	0	0	0	0	0
NM_029160	SPAG16	chr1	69873543	70771706	+	898163	2144	0	0	0	0	0	0	0	0
NM_028892	SPAG17	chr3	99689339	99947245	+	257906	7753	3	2	8	6	0	8	3	0
NM_001290462	SPAG8	chr4	43664201	43666424	-	2223	1554	7	4	4	5	0	6	11	5
NM_009241	SPAM1	chr6	24741187	24751048	+	9861	2107	0	0	0	0	0	0	0	0
NM_010097	SPARCL1	chr5	104508127	104543107	-	34980	3116	2131	1380	1809	893	138	177	4784	2422
NM_016962	SPAST	chr17	74738326	74790453	+	52127	4693	626	656	649	578	840	723	838	642
NM_001033272	SPATA13	chr14	61253565	61383393	+	129828	7517	0	0	0	0	0	0	0	0
NM_178387	SPATA18	chr5	74042618	74070723	+	28105	1949	0	0	0	0	0	0	0	0
NM_170756	SPATA2	chr2	167306635	167318374	-	11739	3880	424	521	492	478	858	796	631	619
NM_144827	SPATA20	chr11	94340217	94346624	-	6407	2589	0	0	0	0	0	0	1	0
NM_030176	SPATA2L	chr8	125756157	125760109	-	3952	2344	53	38	39	27	23	24	54	39
NM_133711	SPATA4	chr8	55686133	55695451	+	9318	1057	0	0	0	0	0	0	0	0
NM_021343	SPATA5	chr3	37319201	37478017	+	158816	2907	164	231	370	364	403	467	201	254
NM_198651	SPATA6L	chr19	28997553	29038644	-	41091	1917	9	3	2	2	1	4	113	47
NM_029343	SPATA9	chr13	76105186	76136416	+	31230	1053	16	15	9	10	43	42	25	35
NM_144882	SPATS2L	chr1	57831704	58005241	+	173537	3932	91	41	47	14	4	2	4	3
NM_026282	SPC24	chr9	21559885	21564730	-	4845	1349	21	202	19	114	119	159	4	6
NM_027411	SPDL1	chr11	34622686	34647143	-	24457	2510	64	378	58	279	291	271	43	33
NM_019763	SPEN	chr4	141023804	141094512	-	70708	12251	849	974	1275	1568	1496	1355	1048	1038
NM_146068	SPIDR	chr16	15889317	16146944	-	257627	2960	258	424	570	477	583	649	384	773
NM_146043	SPIN1	chr13	51196248	51247931	+	51683	4450	992	1376	803	819	740	691	548	511
NM_001168423	SPINK13	chr18	62767193	62901041	-	133848	795	0	1	0	0	0	0	0	0
NM_183284	SPINK2	chr5	77634131	77640496	-	6365	631	0	0	0	0	0	0	0	0
NM_030058	SPINT4	chr2	164524000	164527948	+	3948	746	0	0	0	0	0	0	0	0
NM_029932	SPNS3	chr11	72311657	72363748	-	52091	1819	0	0	0	0	0	0	2	0
NM_001166465	SPOCK1	chr13	57522555	58009693	-	487138	3131	0	0	0	0	0	0	0	0
NM_025287	SPOP	chr11	95275396	95354724	+	79328	2882	1031	1516	946	1121	1057	1057	1375	1172
NM_023220	SPPL2A	chr2	126716130	126758971	-	42841	5612	1614	1605	1363	1340	873	835	828	670
NM_011897	SPRY2	chr14	106291163	106296036	-	4873	2087	507	641	384	634	368	326	114	152
NM_001033277	SPRYD3	chr15	101946958	101966646	-	19688	2437	365	588	562	570	474	457	360	411
NM_145134	SPSB4	chr9	96843900	96918774	-	74874	2232	2	2	21	16	0	0	0	0
NM_013675	SPTB	chr12	77681474	77811534	-	130060	10394	6	12	42	37	7	6	15	15
NM_009270	SQLE	chr15	59146646	59162748	+	16102	2748	1835	3135	480	702	1621	1236	2514	2327
NM_001162503	SQRDL	chr2	122591094	122635287	+	44193	1664	304	391	141	187	334	366	1409	888
NM_011480	SREBF1	chr11	60012590	60034106	-	21516	4192	389	592	366	325	1873	1953	4409	1924
NM_033218	SREBF2	chr15	81977698	82035390	+	57692	4570	2664	3715	905	1467	1605	1643	2128	1611
NM_020493	SRF	chr17	46683787	46693111	-	9324	4093	830	771	847	625	768	641	546	624
NM_026040	SRFBP1	chr18	52625346	52650392	+	25046	1463	242	257	283	255	256	277	97	121
NM_001081011	SRGAP2B	chr1	133181827	133423938	-	242111	8040	1210	1721	614	750	613	684	286	362
NM_080448	SRGAP3	chr6	112667965	112897260	-	229295	8886	731	567	141	265	24	29	134	77
NM_011157	SRGN	chr10	61957175	61970503	-	13328	938	0	0	2	1	0	0	0	0
NM_011481	SRMS	chr2	180940267	180947876	-	7609	2547	0	0	2	0	0	2	0	4
NM_009273	SRP14	chr2	118301578	118305432	-	3854	790	1148	1248	1588	1178	1590	1394	1127	799
NM_025527	SRP19	chr18	34490798	34496253	+	5455	876	449	598	555	521	1043	1051	499	538
NM_012058	SRP9	chr1	184054867	184062546	+	7679	1388	288	491	348	452	491	521	350	300
NM_016795	SRPK1	chr17	28726536	28759399	-	32863	2454	567	1019	827	1001	1316	1256	698	917
NM_009274	SRPK2	chr5	23009173	23122389	-	113216	5562	1367	1187	650	442	835	830	927	844
NM_026130	SRPR	chr9	35018787	35024588	+	5801	2895	1419	1547	1787	1515	1902	2015	1910	1949
NM_016911	SRPX	chrX	9615102	9694787	-	79685	2456	4	2	5	0	2	1	0	1
NM_026838	SRPX2	chrX	130442963	130466985	+	24022	2923	1068	858	442	383	23	19	82	44
NM_016799	SRRM1	chr4	134876398	134909129	-	32731	3732	1132	1625	1691	1712	1651	1595	996	1180
NM_021403	SRRM3	chr5	136293975	136350642	+	56667	3932	0	1	1	1	0	1	0	0
NM_001284196	SRSF10	chr4	135411985	135425814	+	13829	3418	480	793	765	781	760	640	507	549
NM_177774	SRSF12	chr4	33295965	33320315	+	24350	2939	0	1	0	0	0	0	0	0
NM_011358	SRSF2	chr11	116711210	116714408	-	3198	1903	1628	3566	4975	5207	3934	3652	1791	1599
NM_013663	SRSF3	chr17	29169604	29180317	+	10713	2585	1287	2442	2199	2070	2476	2401	993	893
NM_020587	SRSF4	chr4	131429553	131457640	+	28087	703	154	233	188	192	255	214	138	118
NM_025573	SRSF9	chr5	115777185	115783089	+	5904	1162	686	1067	687	791	1181	1059	587	496
NM_029688	SRXN1	chr2	151931259	151937112	+	5853	2812	885	1377	4544	5331	1090	1131	1205	1137
NM_001160366	SSC4D	chr5	136436092	136450346	-	14254	2724	29	40	9	9	17	16	58	36
NM_080558	SSFA2	chr2	79475581	79513121	+	37540	5093	818	881	490	621	807	678	1119	1148
NM_198109	SSH1	chr5	114392227	114443766	-	51539	3174	321	407	243	339	155	125	185	164
NM_198113	SSH3	chr19	4261667	4269172	-	7505	2728	322	299	158	136	87	88	134	131
NM_025448	SSR2	chr3	88383592	88392335	+	8743	1183	1264	1297	1716	1250	1906	1601	1106	932
NM_009216	SSTR1	chr12	59312790	59317023	+	4233	3869	0	0	0	0	0	0	0	0
NM_009218	SSTR3	chr15	78367444	78374775	-	7331	3928	0	0	0	0	0	0	0	0
NM_172829	ST6GAL2	chr17	55585014	55638524	+	53510	2278	0	0	0	0	0	0	0	0
NM_009180	ST6GALNAC2	chr11	116538018	116555974	-	17956	2033	0	5	4	10	2	0	2	2
NM_012028	ST6GALNAC5	chr3	152483673	152645171	-	161498	1999	0	0	0	0	0	0	0	0
NM_001025311	ST6GALNAC6	chr2	32455228	32476329	+	21101	2293	964	1000	690	640	585	523	615	444
NM_001289626	ST7	chr6	17643993	17893023	+	249030	2141	219	288	169	160	247	206	247	251
NM_009183	ST8SIA4	chr1	97484258	97564171	-	79913	5413	0	0	0	0	0	0	0	0
NM_138672	STAB1	chr14	31952202	31981827	-	29625	7887	1	0	5	1	2	4	4	12
NM_138673	STAB2	chr10	86303954	86470687	-	166733	8133	16	3	5	5	0	1	0	5
NM_146028	STAC2	chr11	97897937	97914776	-	16839	3049	11	25	61	69	1	13	1	3
NM_019992	STAP1	chr5	86500852	86533018	+	32166	1136	0	0	0	0	0	0	0	0
NM_199018	STARD8	chrX	96237919	96270067	+	32148	4963	1	0	0	1	0	0	0	1
NM_011487	STAT4	chr1	52065087	52164028	+	98941	2981	0	1	0	0	0	0	0	0
NM_011488	STAT5A	chr11	100720664	100746483	+	25819	3888	374	627	257	234	1173	976	1473	1262
NM_009284	STAT6	chr10	127080041	127098043	+	18002	3735	707	1037	653	622	757	697	1236	1302
NM_009285	STC1	chr14	69647345	69659458	+	12113	3743	78	80	72	311	8	0	16	36
NM_001081103	STIM2	chr5	54389761	54512296	+	122535	4910	254	430	273	340	391	435	327	291
NM_009288	STK10	chr11	32433265	32524595	+	91330	5073	338	536	339	626	216	220	198	235
NM_021537	STK25	chr1	95517327	95532304	-	14977	2501	1087	1095	845	1004	1068	1448	1180	1138
NM_133729	STK26	chrX	48194612	48245027	+	50415	2003	0	0	0	0	0	0	0	0
NM_022416	STK32B	chr5	37838063	38108392	-	270329	3440	0	0	0	0	0	0	0	0
NM_001038635	STK35	chr2	129626252	129658021	+	31769	5057	443	930	982	1197	995	1146	576	607
NM_021420	STK4	chr2	163899913	163981257	+	81344	5189	577	640	757	749	1026	834	679	653
NM_001005422	STMND1	chr13	46369089	46395484	+	26395	1363	0	0	0	0	0	0	0	0
NM_029858	STON1	chr17	89025894	89045064	+	19170	2983	852	978	921	931	392	544	357	300
NM_175367	STON2	chr12	92871448	93024876	-	153428	9896	0	0	1	0	0	0	1	0
NM_175162	STOX2	chr8	48265401	48437702	-	172301	9316	82	167	22	43	10	20	6	17
NM_016665	STRA13	chr11	120572254	120575081	-	2827	636	90	154	207	195	230	217	252	162
NM_009261	STRBP	chr2	37425387	37502805	-	77418	16348	171	183	39	44	263	261	237	298
NM_008408	STT3A	chr9	36539997	36575163	-	35166	2697	2733	3502	3380	3220	2261	1968	1678	1466
NM_172675	STX16	chr2	173902551	173925272	+	22721	3736	648	913	755	953	1095	1059	1001	913
NM_026343	STX17	chr4	48137790	48199378	+	61588	5776	581	682	538	570	1078	1107	764	815
NM_024414	STX1B	chr7	134950357	134968045	-	17688	1574	5	3	1	1	13	6	98	42
NM_011502	STX3	chr19	11849607	11893893	-	44286	2968	136	136	86	78	184	174	132	137
NM_001167799	STX5	chr19	8815913	8830132	+	14219	1813	935	911	929	808	961	973	750	814
NM_001113569	STXBP1	chr2	32643126	32702757	-	59631	4005	782	1016	692	856	226	197	207	120
NM_011503	STXBP2	chr8	3631159	3643644	+	12485	2703	19	45	10	21	39	121	111	276
NM_001081344	STXBP5	chr10	9475344	9620838	-	145494	9074	514	514	264	219	282	244	257	255
NM_011506	SUCLA2	chr14	73952592	73995949	+	43357	2108	706	986	642	752	1703	1606	1855	1844
NM_001122666	SUDS3	chr5	117541686	117566002	-	24316	2333	644	980	516	520	1198	1160	1101	987
NM_026474	SUGT1	chr14	79987497	80029562	+	42065	1951	494	755	373	477	550	591	350	314
NM_001198565	SULF1	chr1	12682510	12850453	+	167943	4625	2	12	3	4	1	0	1	0
NM_001252579	SULF2	chr2	165899398	165981183	-	81785	3794	3365	2442	2771	2531	1376	1950	315	167
NM_026935	SULT1C2	chr17	53968961	53985283	-	16322	1465	0	0	0	0	0	0	0	0
NM_018751	SULT1C3	chr17	54100939	54129956	-	29017	1513	0	0	0	0	0	0	0	0
NM_023135	SULT1E1	chr5	88004992	88020636	-	15644	1260	0	0	0	0	0	0	0	0
NM_001081325	SULT2A1	chr7	14807751	14840219	-	32468	969	0	0	0	0	0	0	0	0
NM_001163625	SULT6B1	chr17	79283277	79306332	-	23055	2060	13	17	1	3	5	5	11	7
NM_001256115	SUN1	chr5	139676590	139725793	+	49203	4022	1111	1149	1781	1964	1696	1510	1720	1628
NM_173733	SUOX	chr10	128106942	128110974	-	4032	2349	177	291	1089	1835	203	259	417	335
NM_009296	SUPT4H1	chr11	87551066	87557119	+	6053	693	187	181	121	127	179	200	177	128
NM_013676	SUPT5H	chr7	29099914	29123738	-	23824	3511	1366	1743	1702	1662	2087	2477	990	1118
NM_009297	SUPT6H	chr11	78020250	78059205	-	38955	6201	1610	2229	2767	2591	2972	2701	1703	1624
NM_028150	SUPT7L	chr5	31816941	31829135	-	12194	2677	323	412	260	240	408	468	361	326
NM_181423	SUPV3L1	chr10	61892125	61912441	-	20316	2111	188	301	269	258	543	561	358	397
NM_013678	SURF2	chr2	26771940	26775690	+	3750	923	166	182	208	199	270	252	188	154
NM_001163288	SUSD1	chr4	59327554	59451505	-	123951	3295	21	5	3	4	4	3	4	0
NM_028340	SUSD3	chr13	49326199	49344075	-	17876	1315	0	0	0	0	0	0	0	0
NM_001101510	SUSD5	chr9	113966471	114007851	+	41380	3874	0	0	0	0	0	0	0	0
NM_153579	SV2B	chr7	82259780	82454148	-	194368	5480	0	0	0	0	0	1	0	0
NM_001290552	SWI5	chr2	32134324	32143589	-	9265	635	1313	1635	1372	1488	1830	1696	2050	2017
NM_001032727	SYBU	chr15	44503402	44619609	-	116207	2794	1	1	3	1	7	3	14	6
NM_001143765	SYCE1	chr7	147963127	147973753	-	10626	1462	0	0	1	0	0	1	0	0
NM_029139	SYCE1L	chr8	116167112	116179433	+	12321	810	0	0	0	1	0	1	0	0
NM_011516	SYCP1	chr3	102622421	102740023	-	117602	3437	20	17	29	15	15	9	16	14
NM_177191	SYCP2	chr2	178080000	178142363	-	62363	5687	194	67	15	12	13	4	100	145
NM_013722	SYN3	chr10	85511490	85961641	-	450151	8779	19	21	13	13	8	4	9	9
NM_019796	SYNCRIP	chr9	88344201	88377235	-	33034	6933	1570	2344	2440	2585	3030	2741	1802	1448
NM_001005510	SYNE2	chr12	76919304	77211915	+	292611	21708	292	710	52	228	242	231	881	875
NM_009304	SYNGR2	chr11	117670980	117675600	+	4620	1524	448	562	531	439	1011	1065	625	559
NM_011522	SYNGR3	chr17	24822036	24826894	-	4858	1959	3	6	5	7	9	8	5	9
NM_021482	SYNGR4	chr7	53142214	53152081	-	9867	964	3	7	0	3	6	9	1	2
NM_001113353	SYNJ2	chr17	5941279	6039390	+	98111	5886	339	459	146	178	115	160	200	409
NM_013635	SYPL1	chr12	33638809	33664367	+	25558	4587	659	915	776	831	858	844	1439	1468
NM_018804	SYT11	chr3	88548622	88576521	-	27899	4567	246	205	106	75	278	318	277	208
NM_172804	SYT16	chr12	75098747	75368903	+	270156	2705	0	0	0	0	0	0	0	0
NM_009307	SYT2	chr1	136543257	136645994	+	102737	3386	0	2	0	1	0	1	0	0
NM_016908	SYT5	chr7	4491366	4498169	-	6803	1750	0	1	0	0	0	0	0	0
NM_173068	SYT7	chr19	10463579	10527671	+	64092	6834	0	1	0	1	0	0	0	0
NM_031393	SYTL1	chr4	132809004	132819002	-	9998	1925	4	10	15	17	7	8	6	24
NM_028769	SYVN1	chr19	6046575	6053718	+	7143	3381	716	939	1278	994	1631	1493	1367	1371
NM_198170	SZT2	chr4	118035344	118081868	-	46524	10953	427	497	440	443	537	556	443	498
NM_001007266	TAAR2	chr10	23658377	23661389	+	3012	1020	0	0	0	0	0	0	0	0
NM_001010828	TAAR6	chr10	23704414	23705452	-	1038	1038	0	0	0	0	0	0	0	0
NM_053093	TAC4	chr11	95122842	95130575	+	7733	1247	0	1	1	0	1	1	0	0
NM_020047	TACSTD2	chr6	67484052	67485816	-	1764	1764	0	0	0	0	0	0	0	0
NM_030245	TADA1	chr1	168309297	168323751	+	14454	2134	211	288	187	154	334	286	231	238
NM_020024	TAF10	chr7	112891407	112892852	-	1445	725	358	712	437	618	856	483	390	206
NM_027261	TAF1D	chr9	15110657	15116549	+	5892	1292	215	351	492	494	488	384	108	155
NM_022015	TAF8	chr17	47624998	47639236	-	14238	2779	231	255	219	214	291	267	198	185
NM_019754	TAGLN3	chr16	45711342	45724644	-	13302	1163	2	0	1	0	2	2	2	5
NM_198294	TANC1	chr2	59450098	59684270	+	234172	7939	1872	1626	2465	2008	1183	1278	755	746
NM_138583	TANGO2	chr16	18300917	18344025	-	43108	1514	327	344	326	335	232	238	225	241
NM_011529	TANK	chr2	61416642	61492226	+	75584	2016	588	707	701	709	2237	1891	1420	1186
NM_001163774	TAOK2	chr7	134009190	134028481	-	19291	4985	731	1031	921	893	851	812	603	566
NM_001159907	TARBP1	chr8	128950551	128998965	-	48414	5060	101	147	206	245	400	282	169	171
NM_031867	TAS1R1	chr4	151402022	151412599	-	10577	2785	8	5	3	3	2	2	2	3
NM_031873	TAS1R2	chr4	139209452	139226194	+	16742	3046	0	0	2	1	2	0	0	1
NM_207023	TAS2R19	chr6	132606974	132607862	+	888	888	0	0	0	0	0	0	0	0
NM_001001451	TAS2R38	chr6	40562313	40563309	-	996	996	0	0	0	0	0	0	0	0
NM_181275	TAS2R39	chr6	42090934	42091894	+	960	960	0	0	0	0	0	0	0	0
NM_001001453	TAS2R40	chr6	42165326	42166286	+	960	960	0	0	0	0	0	0	0	0
NM_199156	TAS2R7	chr6	131579909	131580848	-	939	939	0	0	0	0	0	0	0	0
NM_146214	TAT	chr8	112514335	112523704	+	9369	2377	0	0	0	0	0	1	0	0
NM_025816	TAX1BP1	chr6	52663722	52716773	+	53051	3284	2821	3798	3024	2802	4138	3817	3343	3616
NM_181516	TAZ	chrX	71528056	71535490	+	7434	1830	427	380	362	234	483	569	715	593
NM_019636	TBC1D1	chr5	64551498	64742725	+	191227	5383	680	927	1569	2337	851	786	231	218
NM_134023	TBC1D10A	chr11	4086835	4115508	+	28673	1913	297	302	531	518	230	219	134	141
NM_178650	TBC1D10C	chr19	4184356	4191047	-	6691	1759	13	6	7	6	4	3	17	14
NM_025706	TBC1D15	chr10	114634926	114688549	-	53623	3779	671	748	489	510	755	662	744	690
